method,n,p,df,rho,SNR,rep,mse
LAD,100,50,1,0.8,5.0,14,48.82391710857144
LAD,100,50,1,0.8,5.0,15,42.92462629818995
LAD,100,50,1,0.8,5.0,16,46.83391858770551
LAD,100,50,1,0.8,5.0,17,29.229494669051935
LAD,100,50,1,0.8,5.0,18,44.73173749225633
LAD,100,50,1,0.8,5.0,19,46.433206063173145
Huber,100,50,1,0.8,5.0,0,2.20817442342419
Huber,100,50,1,0.8,5.0,1,1.6868355392761492
Huber,100,50,1,0.8,5.0,2,7.835094866011278
Huber,100,50,1,0.8,5.0,3,1.8855936251414427
Huber,100,50,1,0.8,5.0,4,2.11511237480384
Huber,100,50,1,0.8,5.0,5,0.06544508720350342
Huber,100,50,1,0.8,5.0,6,6.476041543909685
Huber,100,50,1,0.8,5.0,7,0.6112680457671369
Huber,100,50,1,0.8,5.0,8,3.439510607689429
Huber,100,50,1,0.8,5.0,9,0.03032329775257384
Huber,100,50,1,0.8,5.0,10,2.83233766089867
Huber,100,50,1,0.8,5.0,11,6.373261218334294
Huber,100,50,1,0.8,5.0,12,4.453364585743867
Huber,100,50,1,0.8,5.0,13,0.09354559388060775
Huber,100,50,1,0.8,5.0,14,6.590633923805729
Huber,100,50,1,0.8,5.0,15,0.5517828781316183
Huber,100,50,1,0.8,5.0,16,0.04188714991829837
Huber,100,50,1,0.8,5.0,17,0.0031252314054193396
Huber,100,50,1,0.8,5.0,18,0.28531202664583455
Huber,100,50,1,0.8,5.0,19,1.3014849352898277
OLS,100,50,5,0.8,1.0,0,179.597195153585
OLS,100,50,5,0.8,1.0,1,159.922495557944
OLS,100,50,5,0.8,1.0,2,185.44053008536733
OLS,100,50,5,0.8,1.0,3,216.97660244351601
OLS,100,50,5,0.8,1.0,4,92.01327243505885
OLS,100,50,5,0.8,1.0,5,317.9393433168981
OLS,100,50,5,0.8,1.0,6,602.3898563680215
OLS,100,50,5,0.8,1.0,7,116.74975574414303
OLS,100,50,5,0.8,1.0,8,661.5107855025666
OLS,100,50,5,0.8,1.0,9,100.49792046005678
OLS,100,50,5,0.8,1.0,10,846.6863320444539
OLS,100,50,5,0.8,1.0,11,142.19983081806785
OLS,100,50,5,0.8,1.0,12,423.2721733512214
OLS,100,50,5,0.8,1.0,13,157.53941571014371
OLS,100,50,5,0.8,1.0,14,101.64789115753285
OLS,100,50,5,0.8,1.0,15,158.9017161329216
OLS,100,50,5,0.8,1.0,16,98.06069204637002
OLS,100,50,5,0.8,1.0,17,369.8206778837257
OLS,100,50,5,0.8,1.0,18,238.61975525199304
OLS,100,50,5,0.8,1.0,19,225.33035275667743
LAD,100,50,5,0.8,1.0,0,40.20867966038394
LAD,100,50,5,0.8,1.0,1,55.09459457420339
LAD,100,50,5,0.8,1.0,2,66.60504500172377
LAD,100,50,5,0.8,1.0,3,45.01290939613678
LAD,100,50,5,0.8,1.0,4,47.06529799197993
LAD,100,50,5,0.8,1.0,5,45.46371036415616
LAD,100,50,5,0.8,1.0,6,54.551657359117826
LAD,100,50,5,0.8,1.0,7,59.83792341402216
LAD,100,50,5,0.8,1.0,8,53.9228392698202
LAD,100,50,5,0.8,1.0,9,66.11725497344275
LAD,100,50,5,0.8,1.0,10,53.41348907865967
LAD,100,50,5,0.8,1.0,11,37.990061599571504
LAD,100,50,5,0.8,1.0,12,46.613695202131964
LAD,100,50,5,0.8,1.0,13,49.27753602099521
LAD,100,50,5,0.8,1.0,14,59.18768646389106
LAD,100,50,5,0.8,1.0,15,60.32732904852913
LAD,100,50,5,0.8,1.0,16,51.51839083202016
LAD,100,50,5,0.8,1.0,17,44.811577151525945
LAD,100,50,5,0.8,1.0,18,36.036370801191225
LAD,100,50,5,0.8,1.0,19,52.727294587940094
Huber,100,50,5,0.8,1.0,0,610.9855479430717
Huber,100,50,5,0.8,1.0,1,108.57221368210762
Huber,100,50,5,0.8,1.0,2,398.29863809711753
Huber,100,50,5,0.8,1.0,3,48.97760670501142
Huber,100,50,5,0.8,1.0,4,233.5172444965214
Huber,100,50,5,0.8,1.0,5,132.16982591680195
Huber,100,50,5,0.8,1.0,6,301.32466039635557
Huber,100,50,5,0.8,1.0,7,113.82911962664839
Huber,100,50,5,0.8,1.0,8,638.6852259287807
Huber,100,50,5,0.8,1.0,9,116.84387183829652
Huber,100,50,5,0.8,1.0,10,152.72038804116815
Huber,100,50,5,0.8,1.0,11,108.06574550451994
Huber,100,50,5,0.8,1.0,12,209.4625656793368
Huber,100,50,5,0.8,1.0,13,233.13701128385514
Huber,100,50,5,0.8,1.0,14,168.54911729704742
Huber,100,50,5,0.8,1.0,15,182.3370034453003
Huber,100,50,5,0.8,1.0,16,170.80396599159434
Huber,100,50,5,0.8,1.0,17,219.6591708407465
Huber,100,50,5,0.8,1.0,18,339.39654723784025
Huber,100,50,5,0.8,1.0,19,170.3861591636956
OLS,100,50,5,0.8,3.0,0,152.77279377348142
OLS,100,50,5,0.8,3.0,1,41.47760789611429
OLS,100,50,5,0.8,3.0,2,53.6268951798902
OLS,100,50,5,0.8,3.0,3,124.07516765589226
OLS,100,50,5,0.8,3.0,4,122.74474250765275
OLS,100,50,5,0.8,3.0,5,61.90662618977938
OLS,100,50,5,0.8,3.0,6,35.48869102735259
OLS,100,50,5,0.8,3.0,7,103.47833077580647
OLS,100,50,5,0.8,3.0,8,51.45736577415076
OLS,100,50,5,0.8,3.0,9,50.33439566851289
OLS,100,50,5,0.8,3.0,10,66.56470106921311
OLS,100,50,5,0.8,3.0,11,81.98942293268591
OLS,100,50,5,0.8,3.0,12,38.92282263997932
OLS,100,50,5,0.8,3.0,13,120.94761782151663
OLS,100,50,5,0.8,3.0,14,71.53757431271836
OLS,100,50,5,0.8,3.0,15,40.07059427543413
OLS,100,50,5,0.8,3.0,16,129.3006241618636
OLS,100,50,5,0.8,3.0,17,51.684925305418474
OLS,100,50,5,0.8,3.0,18,61.779316071731294
OLS,100,50,5,0.8,3.0,19,92.5593103771348
LAD,100,50,5,0.8,3.0,0,58.588141539298896
LAD,100,50,5,0.8,3.0,1,54.45144576412575
LAD,100,50,5,0.8,3.0,2,45.099623030062
LAD,100,50,5,0.8,3.0,3,56.634948777604194
LAD,100,50,5,0.8,3.0,4,42.844660351982114
LAD,100,50,5,0.8,3.0,5,53.252651092974524
LAD,100,50,5,0.8,3.0,6,52.27668867148465
LAD,100,50,5,0.8,3.0,7,45.32658138390171
LAD,100,50,5,0.8,3.0,8,51.114236947380945
LAD,100,50,5,0.8,3.0,9,46.902780596603556
LAD,100,50,5,0.8,3.0,10,57.93538241152499
LAD,100,50,5,0.8,3.0,11,52.05180595121086
LAD,100,50,5,0.8,3.0,12,44.49194637720061
LAD,100,50,5,0.8,3.0,13,58.12707451126418
LAD,100,50,5,0.8,3.0,14,46.064666447247454
LAD,100,50,5,0.8,3.0,15,46.81761339738
LAD,100,50,5,0.8,3.0,16,45.98070085547953
LAD,100,50,5,0.8,3.0,17,44.24344962705534
LAD,100,50,5,0.8,3.0,18,38.90210019939736
LAD,100,50,5,0.8,3.0,19,48.25141649687702
Huber,100,50,5,0.8,3.0,0,77.73240312583924
Huber,100,50,5,0.8,3.0,1,42.54077031509511
Huber,100,50,5,0.8,3.0,2,23.806491432453974
Huber,100,50,5,0.8,3.0,3,50.19540846677209
Huber,100,50,5,0.8,3.0,4,30.090409596093714
Huber,100,50,5,0.8,3.0,5,45.993456132957824
Huber,100,50,5,0.8,3.0,6,41.35597273613505
Huber,100,50,5,0.8,3.0,7,94.00937844981483
Huber,100,50,5,0.8,3.0,8,58.735967901325935
Huber,100,50,5,0.8,3.0,9,147.96129463399626
Huber,100,50,5,0.8,3.0,10,134.24015560909348
Huber,100,50,5,0.8,3.0,11,63.07994106180783
Huber,100,50,5,0.8,3.0,12,106.96124397514309
Huber,100,50,5,0.8,3.0,13,30.14020336527554
Huber,100,50,5,0.8,3.0,14,53.85206141151065
Huber,100,50,5,0.8,3.0,15,26.43801173648253
Huber,100,50,5,0.8,3.0,16,76.0296632872206
Huber,100,50,5,0.8,3.0,17,101.20256700388244
Huber,100,50,5,0.8,3.0,18,33.452836875372874
Huber,100,50,5,0.8,3.0,19,127.74254324274688
OLS,100,50,5,0.8,5.0,0,69.16192843400748
OLS,100,50,5,0.8,5.0,1,20.233002395485755
OLS,100,50,5,0.8,5.0,2,47.5728364433035
OLS,100,50,5,0.8,5.0,3,80.58926333864146
OLS,100,50,5,0.8,5.0,4,36.05125921464672
OLS,100,50,5,0.8,5.0,5,23.49076628880305
OLS,100,50,5,0.8,5.0,6,60.667118066205695
OLS,100,50,5,0.8,5.0,7,49.656271461664225
OLS,100,50,5,0.8,5.0,8,39.360469535558835
OLS,100,50,5,0.8,5.0,9,28.493282141979826
OLS,100,50,5,0.8,5.0,10,7.667292857186502
OLS,100,50,5,0.8,5.0,11,29.04906833611567
OLS,100,50,5,0.8,5.0,12,10.858979263516808
OLS,100,50,5,0.8,5.0,13,39.62878735790985
OLS,100,50,5,0.8,5.0,14,45.5246374509169
OLS,100,50,5,0.8,5.0,15,44.964574676366546
OLS,100,50,5,0.8,5.0,16,79.6916135076744
OLS,100,50,5,0.8,5.0,17,46.91649378899005
OLS,100,50,5,0.8,5.0,18,39.105647297216095
OLS,100,50,5,0.8,5.0,19,21.17651027613856
LAD,100,50,5,0.8,5.0,0,40.97273516083718
LAD,100,50,5,0.8,5.0,1,80.00981413282949
LAD,100,50,5,0.8,5.0,2,49.72772352138545
LAD,100,50,5,0.8,5.0,3,52.635821940591875
LAD,100,50,5,0.8,5.0,4,59.0378533720981
LAD,100,50,5,0.8,5.0,5,39.32909279091302
LAD,100,50,5,0.8,5.0,6,64.15667607920382
LAD,100,50,5,0.8,5.0,7,43.08856419953619
LAD,100,50,5,0.8,5.0,8,43.97618115861574
LAD,100,50,5,0.8,5.0,9,37.33324732691969
LAD,100,50,5,0.8,5.0,10,51.88136681150978
LAD,100,50,5,0.8,5.0,11,50.221944397812216
LAD,100,50,5,0.8,5.0,12,57.40149524092389
LAD,100,50,5,0.8,5.0,13,62.12660674762576
LAD,100,50,5,0.8,5.0,14,45.50412827053036
LAD,100,50,5,0.8,5.0,15,63.360042397751826
LAD,100,50,5,0.8,5.0,16,29.09874556440559
LAD,100,50,5,0.8,5.0,17,82.32805514678708
LAD,100,50,5,0.8,5.0,18,49.44737203651577
LAD,100,50,5,0.8,5.0,19,49.91475571437043
Huber,100,50,5,0.8,5.0,0,74.2695141102841
Huber,100,50,5,0.8,5.0,1,41.682633835904795
Huber,100,50,5,0.8,5.0,2,22.23002497467204
Huber,100,50,5,0.8,5.0,3,40.59342971387083
Huber,100,50,5,0.8,5.0,4,36.08266172200581
Huber,100,50,5,0.8,5.0,5,44.797902028562575
Huber,100,50,5,0.8,5.0,6,34.94296543857354
Huber,100,50,5,0.8,5.0,7,27.12017914336349
Huber,100,50,5,0.8,5.0,8,27.147464651430948
Huber,100,50,5,0.8,5.0,9,26.084346002046075
Huber,100,50,5,0.8,5.0,10,48.585870126292086
Huber,100,50,5,0.8,5.0,11,42.919922234471386
Huber,100,50,5,0.8,5.0,12,52.863504399660826
Huber,100,50,5,0.8,5.0,13,37.22981444818507
Huber,100,50,5,0.8,5.0,14,82.3273420921218
Huber,100,50,5,0.8,5.0,15,34.675794929505294
Huber,100,50,5,0.8,5.0,16,73.52622699072151
Huber,100,50,5,0.8,5.0,17,52.554814636170256
Huber,100,50,5,0.8,5.0,18,105.56589356801936
Huber,100,50,5,0.8,5.0,19,59.18645286984363
OLS,100,50,10,0.8,1.0,0,292.8005830106861
OLS,100,50,10,0.8,1.0,1,185.22515146257678
OLS,100,50,10,0.8,1.0,2,311.51229124348754
OLS,100,50,10,0.8,1.0,3,114.99297812715693
OLS,100,50,10,0.8,1.0,4,159.87557622757512
OLS,100,50,10,0.8,1.0,5,174.08720513210108
OLS,100,50,10,0.8,1.0,6,218.57800908955846
OLS,100,50,10,0.8,1.0,7,133.21697951563766
OLS,100,50,10,0.8,1.0,8,170.3886188866181
OLS,100,50,10,0.8,1.0,9,380.0917693362759
OLS,100,50,10,0.8,1.0,10,252.9827357282185
OLS,100,50,10,0.8,1.0,11,515.7428072193856
OLS,100,50,10,0.8,1.0,12,88.083396027532
OLS,100,50,10,0.8,1.0,13,131.57968546091433
OLS,100,50,10,0.8,1.0,14,309.53396857036654
OLS,100,50,10,0.8,1.0,15,167.96263693410947
OLS,100,50,10,0.8,1.0,16,177.1388839906324
OLS,100,50,10,0.8,1.0,17,306.03871249034825
OLS,100,50,10,0.8,1.0,18,154.46516287191164
OLS,100,50,10,0.8,1.0,19,385.46046809519896
LAD,100,50,10,0.8,1.0,0,63.73831764211202
LAD,100,50,10,0.8,1.0,1,47.01840629888015
LAD,100,50,10,0.8,1.0,2,43.41942300044567
LAD,100,50,10,0.8,1.0,3,42.865080188981096
LAD,100,50,10,0.8,1.0,4,35.44472025032001
LAD,100,50,10,0.8,1.0,5,38.507137473658254
LAD,100,50,10,0.8,1.0,6,48.63808608892149
LAD,100,50,10,0.8,1.0,7,48.37968764201111
LAD,100,50,10,0.8,1.0,8,49.05953349586512
LAD,100,50,10,0.8,1.0,9,45.314894985305216
LAD,100,50,10,0.8,1.0,10,45.954567934269896
LAD,100,50,10,0.8,1.0,11,35.91923605316253
LAD,100,50,10,0.8,1.0,12,36.20742957944206
LAD,100,50,10,0.8,1.0,13,44.73779587656907
LAD,100,50,10,0.8,1.0,14,50.49241400407804
LAD,100,50,10,0.8,1.0,15,60.21111990173659
LAD,100,50,10,0.8,1.0,16,36.38221814556938
LAD,100,50,10,0.8,1.0,17,52.39356577986055
LAD,100,50,10,0.8,1.0,18,53.67060543716323
LAD,100,50,10,0.8,1.0,19,74.19026786186501
Huber,100,50,10,0.8,1.0,0,204.26611853223824
Huber,100,50,10,0.8,1.0,1,108.38648028882243
Huber,100,50,10,0.8,1.0,2,153.7793159769241
Huber,100,50,10,0.8,1.0,3,962.1632110182373
Huber,100,50,10,0.8,1.0,4,82.05290693304798
Huber,100,50,10,0.8,1.0,5,275.4546077573996
Huber,100,50,10,0.8,1.0,6,296.91906342974914
Huber,100,50,10,0.8,1.0,7,159.7628455045295
Huber,100,50,10,0.8,1.0,8,635.3420550136979
Huber,100,50,10,0.8,1.0,9,358.1871348077712
Huber,100,50,10,0.8,1.0,10,282.63862647482404
Huber,100,50,10,0.8,1.0,11,173.68509988780215
Huber,100,50,10,0.8,1.0,12,636.1499426578278
Huber,100,50,10,0.8,1.0,13,175.6487522893724
Huber,100,50,10,0.8,1.0,14,158.81034903813537
Huber,100,50,10,0.8,1.0,15,484.6419029961704
Huber,100,50,10,0.8,1.0,16,442.0860243621971
Huber,100,50,10,0.8,1.0,17,111.28416339661491
Huber,100,50,10,0.8,1.0,18,320.57863150815234
Huber,100,50,10,0.8,1.0,19,273.2039581868012
OLS,100,50,10,0.8,3.0,0,117.92401196470527
OLS,100,50,10,0.8,3.0,1,139.03673422280005
OLS,100,50,10,0.8,3.0,2,29.199490086143996
OLS,100,50,10,0.8,3.0,3,39.06274600266801
OLS,100,50,10,0.8,3.0,4,36.51878097725365
OLS,100,50,10,0.8,3.0,5,53.15084280211333
OLS,100,50,10,0.8,3.0,6,149.119112857027
OLS,100,50,10,0.8,3.0,7,33.91554160256983
OLS,100,50,10,0.8,3.0,8,15.491773197238482
OLS,100,50,10,0.8,3.0,9,137.03356981834187
OLS,100,50,10,0.8,3.0,10,77.63238633960562
OLS,100,50,10,0.8,3.0,11,56.732698422117934
OLS,100,50,10,0.8,3.0,12,24.68909766100311
OLS,100,50,10,0.8,3.0,13,82.84991742369186
OLS,100,50,10,0.8,3.0,14,166.8152609426718
OLS,100,50,10,0.8,3.0,15,54.46069817007025
OLS,100,50,10,0.8,3.0,16,161.1041118901275
OLS,100,50,10,0.8,3.0,17,56.87176484692692
OLS,100,50,10,0.8,3.0,18,75.36438723299571
OLS,100,50,10,0.8,3.0,19,66.12162235128183
LAD,100,50,10,0.8,3.0,0,57.73575526360538
LAD,100,50,10,0.8,3.0,1,30.81211837629693
LAD,100,50,10,0.8,3.0,2,55.70368950696134
LAD,100,50,10,0.8,3.0,3,40.26154526039517
LAD,100,50,10,0.8,3.0,4,46.73819207877104
LAD,100,50,10,0.8,3.0,5,34.1983024932247
LAD,100,50,10,0.8,3.0,6,43.843859683999334
LAD,100,50,10,0.8,3.0,7,45.54512130960096
LAD,100,50,10,0.8,3.0,8,49.975272685787466
LAD,100,50,10,0.8,3.0,9,83.6521215922856
LAD,100,50,10,0.8,3.0,10,43.652105859004465
LAD,100,50,10,0.8,3.0,11,45.346885100396825
LAD,100,50,10,0.8,3.0,12,35.81988356978545
LAD,100,50,10,0.8,3.0,13,52.70526706072953
LAD,100,50,10,0.8,3.0,14,50.15573950209141
LAD,100,50,10,0.8,3.0,15,43.91189738071751
LAD,100,50,10,0.8,3.0,16,63.521548900832414
LAD,100,50,10,0.8,3.0,17,40.032036830693144
LAD,100,50,10,0.8,3.0,18,69.99141430702464
LAD,100,50,10,0.8,3.0,19,59.74977446860809
Huber,100,50,10,0.8,3.0,0,92.27195872140523
Huber,100,50,10,0.8,3.0,1,47.11806770525617
Huber,100,50,10,0.8,3.0,2,113.15718187003702
Huber,100,50,10,0.8,3.0,3,62.633294357302674
Huber,100,50,10,0.8,3.0,4,26.52684860288104
Huber,100,50,10,0.8,3.0,5,128.53809726550836
Huber,100,50,10,0.8,3.0,6,38.53344264180191
Huber,100,50,10,0.8,3.0,7,32.658067994966636
Huber,100,50,10,0.8,3.0,8,120.05093156221872
Huber,100,50,10,0.8,3.0,9,36.614384955291754
Huber,100,50,10,0.8,3.0,10,50.74335795193173
Huber,100,50,10,0.8,3.0,11,72.67241027888637
Huber,100,50,10,0.8,3.0,12,115.74695352082453
Huber,100,50,10,0.8,3.0,13,249.46164989251545
Huber,100,50,10,0.8,3.0,14,39.90386341537958
Huber,100,50,10,0.8,3.0,15,41.760509330896895
Huber,100,50,10,0.8,3.0,16,34.58270189176341
Huber,100,50,10,0.8,3.0,17,117.80745712479951
Huber,100,50,10,0.8,3.0,18,47.38743266589932
Huber,100,50,10,0.8,3.0,19,150.00014820896794
OLS,100,50,10,0.8,5.0,0,63.291714241423456
OLS,100,50,10,0.8,5.0,1,10.785600345353096
OLS,100,50,10,0.8,5.0,2,36.24466800234783
OLS,100,50,10,0.8,5.0,3,69.83253068510338
OLS,100,50,10,0.8,5.0,4,54.42831621085316
OLS,100,50,10,0.8,5.0,5,85.22123447751119
OLS,100,50,10,0.8,5.0,6,58.16206049984972
OLS,100,50,10,0.8,5.0,7,38.131307747263314
OLS,100,50,10,0.8,5.0,8,51.12844432217656
OLS,100,50,10,0.8,5.0,9,29.341738562672187
OLS,100,50,10,0.8,5.0,10,35.443498432624025
OLS,100,50,10,0.8,5.0,11,77.0726093591383
OLS,100,50,10,0.8,5.0,12,71.33018943830874
OLS,100,50,10,0.8,5.0,13,26.772372142184505
OLS,100,50,10,0.8,5.0,14,32.76936911261123
OLS,100,50,10,0.8,5.0,15,21.673496376423714
OLS,100,50,10,0.8,5.0,16,40.45494356090864
OLS,100,50,10,0.8,5.0,17,50.69521828101932
OLS,100,50,10,0.8,5.0,18,45.54160800705642
OLS,100,50,10,0.8,5.0,19,27.278013284432884
LAD,100,50,10,0.8,5.0,0,52.48317373613401
LAD,100,50,10,0.8,5.0,1,53.28463585944122
LAD,100,50,10,0.8,5.0,2,51.66396605135089
LAD,100,50,10,0.8,5.0,3,58.86789754549173
LAD,100,50,10,0.8,5.0,4,55.51201864788166
LAD,100,50,10,0.8,5.0,5,53.75438813420124
LAD,100,50,10,0.8,5.0,6,61.163262092056
LAD,100,50,10,0.8,5.0,7,56.27606889151368
LAD,100,50,10,0.8,5.0,8,35.678617904784
LAD,100,50,10,0.8,5.0,9,67.81948361443226
LAD,100,50,10,0.8,5.0,10,41.27239909585228
LAD,100,50,10,0.8,5.0,11,66.19844387072361
LAD,100,50,10,0.8,5.0,12,40.939239774359855
LAD,100,50,10,0.8,5.0,13,49.35427823144585
LAD,100,50,10,0.8,5.0,14,57.96517588025591
LAD,100,50,10,0.8,5.0,15,36.07510544435755
LAD,100,50,10,0.8,5.0,16,63.51411402079502
LAD,100,50,10,0.8,5.0,17,50.3451387681957
LAD,100,50,10,0.8,5.0,18,62.67418509613535
LAD,100,50,10,0.8,5.0,19,43.52739902864286
Huber,100,50,10,0.8,5.0,0,60.15574427286137
Huber,100,50,10,0.8,5.0,1,89.00431048008505
Huber,100,50,10,0.8,5.0,2,43.16868617050228
Huber,100,50,10,0.8,5.0,3,110.99481148178124
Huber,100,50,10,0.8,5.0,4,42.70581782036244
Huber,100,50,10,0.8,5.0,5,29.794406302903738
Huber,100,50,10,0.8,5.0,6,57.13466542539169
Huber,100,50,10,0.8,5.0,7,32.05100535190584
Huber,100,50,10,0.8,5.0,8,66.16323816701839
Huber,100,50,10,0.8,5.0,9,55.771885549019224
Huber,100,50,10,0.8,5.0,10,21.2119618671007
Huber,100,50,10,0.8,5.0,11,97.17516288932771
Huber,100,50,10,0.8,5.0,12,151.60041883025542
Huber,100,50,10,0.8,5.0,13,49.69898834838974
Huber,100,50,10,0.8,5.0,14,87.33343107259849
Huber,100,50,10,0.8,5.0,15,64.6663977183245
Huber,100,50,10,0.8,5.0,16,44.03677836313072
Huber,100,50,10,0.8,5.0,17,30.39785411875259
Huber,100,50,10,0.8,5.0,18,49.0608655401426
Huber,100,50,10,0.8,5.0,19,67.8114390354534
OLS,200,40,1,0.5,1.0,0,13.856915677670283
OLS,200,40,1,0.5,1.0,1,15.077494401678255
OLS,200,40,1,0.5,1.0,2,24.777427678943624
OLS,200,40,1,0.5,1.0,3,9.09934389923032
OLS,200,40,1,0.5,1.0,4,8.48982752037292
OLS,200,40,1,0.5,1.0,5,14.306945222049789
OLS,200,40,1,0.5,1.0,6,6.550217490181124
OLS,200,40,1,0.5,1.0,7,23.358384378024567
OLS,200,40,1,0.5,1.0,8,17.67653802359081
OLS,200,40,1,0.5,1.0,9,25.68933665882184
OLS,200,40,1,0.5,1.0,10,12.739030953444544
OLS,200,40,1,0.5,1.0,11,14.900581894323942
OLS,200,40,1,0.5,1.0,12,26.172450362595026
OLS,200,40,1,0.5,1.0,13,20.998015948783483
OLS,200,40,1,0.5,1.0,14,14.009638273495137
OLS,200,40,1,0.5,1.0,15,17.39337385728566
OLS,200,40,1,0.5,1.0,16,18.544590692487915
OLS,200,40,1,0.5,1.0,17,12.596302772776479
OLS,200,40,1,0.5,1.0,18,10.021580156365818
OLS,200,40,1,0.5,1.0,19,14.570294350550597
LAD,200,40,1,0.5,1.0,0,31.136320550174574
LAD,200,40,1,0.5,1.0,1,52.89716978586405
LAD,200,40,1,0.5,1.0,2,43.53431387054955
LAD,200,40,1,0.5,1.0,3,26.411842269065005
LAD,200,40,1,0.5,1.0,4,36.460561482547874
LAD,200,40,1,0.5,1.0,5,21.41855151561329
LAD,200,40,1,0.5,1.0,6,52.54040779911434
LAD,200,40,1,0.5,1.0,7,33.89445051084206
LAD,200,40,1,0.5,1.0,8,52.54109756490419
LAD,200,40,1,0.5,1.0,9,42.41600206747326
LAD,200,40,1,0.5,1.0,10,26.93473424465971
LAD,200,40,1,0.5,1.0,11,62.37822831491021
LAD,200,40,1,0.5,1.0,12,57.951135735572464
LAD,200,40,1,0.5,1.0,13,35.74828701220443
LAD,200,40,1,0.5,1.0,14,31.933472320033104
LAD,200,40,1,0.5,1.0,15,33.22378773834677
LAD,200,40,1,0.5,1.0,16,35.51119878330859
LAD,200,40,1,0.5,1.0,17,37.05316875034372
LAD,200,40,1,0.5,1.0,18,31.6327967009788
LAD,200,40,1,0.5,1.0,19,41.42168807284699
Huber,200,40,1,0.5,1.0,0,0.006136469655592292
Huber,200,40,1,0.5,1.0,1,1.0529066590213432
Huber,200,40,1,0.5,1.0,2,3.0981898118703426
Huber,200,40,1,0.5,1.0,3,0.6611616464170926
Huber,200,40,1,0.5,1.0,4,0.06827267915158367
Huber,200,40,1,0.5,1.0,5,0.19925363978226518
Huber,200,40,1,0.5,1.0,6,0.21795831980582986
Huber,200,40,1,0.5,1.0,7,0.02331067331119066
Huber,200,40,1,0.5,1.0,8,0.005984029559093041
Huber,200,40,1,0.5,1.0,9,0.22677389492066574
Huber,200,40,1,0.5,1.0,10,1.1869606360590261
Huber,200,40,1,0.5,1.0,11,0.008107830229315096
Huber,200,40,1,0.5,1.0,12,1.3339130810880264
Huber,200,40,1,0.5,1.0,13,0.09799025835231136
Huber,200,40,1,0.5,1.0,14,0.6412089252761772
Huber,200,40,1,0.5,1.0,15,0.2910004695200894
Huber,200,40,1,0.5,1.0,16,0.022398252427919478
Huber,200,40,1,0.5,1.0,17,0.0562494362787519
Huber,200,40,1,0.5,1.0,18,1.190870211402955
Huber,200,40,1,0.5,1.0,19,0.8712460471098122
OLS,200,40,1,0.5,3.0,0,4.107299642264298
OLS,200,40,1,0.5,3.0,1,5.793982577361562
OLS,200,40,1,0.5,3.0,2,5.254135075979434
OLS,200,40,1,0.5,3.0,3,10.068307515248215
OLS,200,40,1,0.5,3.0,4,5.576000090014558
OLS,200,40,1,0.5,3.0,5,3.2234272375458533
OLS,200,40,1,0.5,3.0,6,14.334185999220667
OLS,200,40,1,0.5,3.0,7,6.272098652053172
OLS,200,40,1,0.5,3.0,8,3.230390842913228
OLS,200,40,1,0.5,3.0,9,6.686978353390698
OLS,200,40,1,0.5,3.0,10,4.522694012689433
OLS,200,40,1,0.5,3.0,11,3.6880934925645423
OLS,200,40,1,0.5,3.0,12,4.021332635913814
OLS,200,40,1,0.5,3.0,13,4.379109230933134
OLS,200,40,1,0.5,3.0,14,5.973846284855076
OLS,200,40,1,0.5,3.0,15,6.819272611716503
OLS,200,40,1,0.5,3.0,16,4.174150233084245
OLS,200,40,1,0.5,3.0,17,5.856521271840074
OLS,200,40,1,0.5,3.0,18,8.242206964567654
OLS,200,40,1,0.5,3.0,19,5.938190811547328
LAD,200,40,1,0.5,3.0,0,28.32110557933661
LAD,200,40,1,0.5,3.0,1,49.84735763510383
LAD,200,40,1,0.5,3.0,2,45.17665419842096
LAD,200,40,1,0.5,3.0,3,35.31942274976421
LAD,200,40,1,0.5,3.0,4,31.947423646118065
LAD,200,40,1,0.5,3.0,5,38.77424256324984
LAD,200,40,1,0.5,3.0,6,35.93427466457406
LAD,200,40,1,0.5,3.0,7,32.639021526027875
LAD,200,40,1,0.5,3.0,8,37.26952336417192
LAD,200,40,1,0.5,3.0,9,55.34269793491336
LAD,200,40,1,0.5,3.0,10,71.17346994017718
LAD,200,40,1,0.5,3.0,11,54.26491825328873
LAD,200,40,1,0.5,3.0,12,54.29966205608765
LAD,200,40,1,0.5,3.0,13,28.845698190896307
LAD,200,40,1,0.5,3.0,14,29.460064629541073
LAD,200,40,1,0.5,3.0,15,43.20791661068943
LAD,200,40,1,0.5,3.0,16,43.988931457122206
LAD,200,40,1,0.5,3.0,17,52.672982270112755
LAD,200,40,1,0.5,3.0,18,27.477555329899715
LAD,200,40,1,0.5,3.0,19,35.230581747351295
Huber,200,40,1,0.5,3.0,0,0.10896636431405074
Huber,200,40,1,0.5,3.0,1,0.04742244710665124
Huber,200,40,1,0.5,3.0,2,0.35401199392681004
Huber,200,40,1,0.5,3.0,3,0.003519672233738732
Huber,200,40,1,0.5,3.0,4,0.4942524071172866
Huber,200,40,1,0.5,3.0,5,0.02612789617770865
Huber,200,40,1,0.5,3.0,6,0.00750124725864457
Huber,200,40,1,0.5,3.0,7,0.07009029909566528
Huber,200,40,1,0.5,3.0,8,1.1659713516503523
Huber,200,40,1,0.5,3.0,9,0.02395522347613205
Huber,200,40,1,0.5,3.0,10,0.04121566988671359
